"name","position","team","season","carries","rushing_yards","rushing_tds","rushing_fumbles","rushing_fumbles_lost","rushing_first_downs","rushing_2pt_conversions","receptions","targets","receiving_yards","receiving_tds","receiving_fumbles","receiving_fumbles_lost","receiving_air_yards","receiving_yards_after_catch","receiving_first_downs","receiving_2pt_conversions","target_share","air_yards_share","fantasy_points_ppr","total_yards","games","offense_snaps","teams_offense_snaps","ypa","ypc","ypr","touches","rush_td_percentage","rec_td_percentage","total_tds","td_percentage","offense_pct","rush_ypg","rec_ypg","ppr_ppg","yps","ypg","years_played","ppr_fp_ps"
Byron Pringle,WR,KC,2020,0,0.0,0,0.0,0.0,0.0,0,13,17,160.0,1,0.0,0.0,173.0,68.0,9.0,0,0.08,0.13,41.0,160.0,6,191.0,396.0,0.0,0.0,12.31,13,0.0,0.08,1,0.08,0.48,0.0,26.67,6.83,"0.84",26.67,3,"0.21"
Byron Pringle,WR,KC,2021,0,0.0,0,0.0,0.0,0.0,0,42,60,568.0,5,0.0,0.0,641.0,187.0,32.0,0,0.1,0.15,128.8,568.0,16,556.0,1134.0,0.0,0.0,13.52,42,0.0,0.12,5,0.12,0.49,0.0,35.5,8.05,"1.02",35.5,4,"0.23"
Byron Pringle,WR,CHI,2022,0,0.0,0,0.0,0.0,0.0,0,10,16,135.0,2,0.0,0.0,225.0,14.0,8.0,0,0.1,0.17,35.5,135.0,8,237.0,470.0,0.0,0.0,13.5,10,0.0,0.2,2,0.2,0.5,0.0,16.88,4.44,"0.57",16.88,5,"0.15"
Byron Pringle,WR,WAS,2023,0,0.0,0,0.0,0.0,0.0,0,14,22,161.0,0,0.0,0.0,297.0,31.0,7.0,0,0.05,0.09,30.1,161.0,12,148.0,829.0,0.0,0.0,11.5,14,0.0,0.0,0,0.0,0.18,0.0,13.42,2.51,"1.09",13.42,6,"0.2"
C.J. Anderson,RB,DEN,2013,7,38.0,0,0.0,0.0,3.0,0,0,1,0.0,0,0.0,0.0,5.0,0.0,0.0,0,0.01,0.01,3.8,38.0,2,20.0,175.0,0.0,5.43,0.0,7,0.0,0.0,0,0.0,0.11,19.0,0.0,1.9,"1.9",19.0,1,"0.19"
C.J. Anderson,RB,DEN,2014,179,849.0,8,0.0,0.0,47.0,0,34,44,324.0,2,1.0,0.0,82.0,281.0,13.0,0,0.07,0.01,211.3,1173.0,14,495.0,989.0,0.0,4.74,9.53,213,0.04,0.06,10,0.05,0.5,60.64,23.14,15.09,"2.37",83.79,2,"0.43"
C.J. Anderson,RB,DEN,2015,152,720.0,5,2.0,2.0,33.0,0,25,36,183.0,0,0.0,0.0,51.0,149.0,6.0,0,0.06,0.01,141.3,903.0,15,495.0,1027.0,0.0,4.74,7.32,177,0.03,0.0,5,0.03,0.48,48.0,12.2,9.42,"1.82",60.2,3,"0.29"
C.J. Anderson,RB,DEN,2016,110,437.0,4,0.0,0.0,22.0,0,16,24,128.0,1,0.0,0.0,47.0,104.0,6.0,0,0.1,0.02,102.5,565.0,7,314.0,480.0,0.0,3.97,8.0,126,0.04,0.06,5,0.04,0.65,62.43,18.29,14.64,"1.8",80.71,4,"0.33"
C.J. Anderson,RB,DEN,2017,245,1007.0,3,1.0,1.0,47.0,0,28,40,224.0,1,0.0,0.0,54.0,215.0,7.0,1,0.08,0.01,175.1,1231.0,16,618.0,1132.0,0.0,4.11,8.0,273,0.01,0.04,4,0.01,0.55,62.94,14.0,10.94,"1.99",76.94,5,"0.28"
C.J. Anderson,RB,LA,2018,43,299.0,2,0.0,0.0,18.0,0,4,6,17.0,0,0.0,0.0,-4.0,17.0,1.0,0,0.12,-0.01,47.6,316.0,2,98.0,142.0,0.0,6.95,4.25,47,0.05,0.0,2,0.04,0.69,149.5,8.5,23.8,"3.22",158.0,6,"0.49"
C.J. Anderson,RB,DET,2019,16,43.0,0,0.0,0.0,1.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.3,43.0,2,36.0,143.0,0.0,2.69,0.0,16,0.0,0.0,0,0.0,0.25,21.5,0.0,2.15,"1.19",21.5,7,"0.12"
C.J. Board,WR,JAX,2019,0,0.0,0,0.0,0.0,0.0,0,2,4,31.0,0,0.0,0.0,31.0,6.0,1.0,0,0.05,0.05,5.1,31.0,2,18.0,122.0,0.0,0.0,15.5,2,0.0,0.0,0,0.0,0.15,0.0,15.5,2.55,"1.72",15.5,3,"0.28"
C.J. Board,WR,NYG,2020,1,3.0,0,0.0,0.0,0.0,0,11,16,101.0,0,0.0,0.0,160.0,33.0,6.0,0,0.06,0.08,21.4,104.0,9,133.0,588.0,0.0,3.0,9.18,12,0.0,0.0,0,0.0,0.23,0.33,11.22,2.38,"0.78",11.56,4,"0.16"
C.J. Board,WR,NYG,2021,1,6.0,0,0.0,0.0,0.0,0,4,6,51.0,0,0.0,0.0,102.0,13.0,3.0,0,0.04,0.09,9.7,57.0,4,55.0,266.0,0.0,6.0,12.75,5,0.0,0.0,0,0.0,0.21,1.5,12.75,2.42,"1.04",14.25,5,"0.18"
C.J. Board,WR,TEN,2022,0,0.0,0,0.0,0.0,0.0,0,1,1,6.0,0,0.0,0.0,6.0,0.0,0.0,0,0.04,0.04,1.6,6.0,1,16.0,56.0,0.0,0.0,6.0,1,0.0,0.0,0,0.0,0.29,0.0,6.0,1.6,"0.38",6.0,6,"0.1"
C.J. Fiedorowicz,TE,HOU,2016,0,0.0,0,0.0,0.0,0.0,0,54,89,559.0,4,1.0,0.0,609.0,212.0,30.0,0,0.17,0.15,133.9,559.0,15,677.0,1044.0,0.0,0.0,10.35,54,0.0,0.07,4,0.07,0.65,0.0,37.27,8.93,"0.83",37.27,3,"0.2"
C.J. Fiedorowicz,TE,HOU,2017,0,0.0,0,0.0,0.0,0.0,0,14,22,127.0,0,0.0,0.0,181.0,37.0,7.0,0,0.12,0.12,26.7,127.0,5,229.0,369.0,0.0,0.0,9.07,14,0.0,0.0,0,0.0,0.62,0.0,25.4,5.34,"0.55",25.4,4,"0.12"
C.J. Prosise,RB,SEA,2016,30,172.0,1,0.0,0.0,3.0,0,17,19,208.0,0,0.0,0.0,112.0,111.0,8.0,0,0.09,0.07,61.0,380.0,6,147.0,387.0,0.0,5.73,12.24,47,0.03,0.0,1,0.02,0.38,28.67,34.67,10.17,"2.59",63.33,1,"0.41"
C.J. Prosise,RB,SEA,2017,11,23.0,0,0.0,0.0,1.0,0,6,11,87.0,0,0.0,0.0,86.0,50.0,3.0,0,0.06,0.05,17.0,110.0,4,72.0,264.0,0.0,2.09,14.5,17,0.0,0.0,0,0.0,0.27,5.75,21.75,4.25,"1.53",27.5,2,"0.24"
C.J. Prosise,RB,SEA,2018,1,-3.0,0,0.0,0.0,0.0,0,3,3,22.0,0,0.0,0.0,5.0,17.0,0.0,0,0.05,0.01,4.9,19.0,2,20.0,134.0,0.0,-3.0,7.33,4,0.0,0.0,0,0.0,0.15,-1.5,11.0,2.45,"0.95",9.5,3,"0.25"
C.J. Prosise,RB,SEA,2019,23,72.0,1,1.0,1.0,4.0,0,10,12,76.0,0,0.0,0.0,51.0,66.0,3.0,0,0.04,0.02,28.8,148.0,8,123.0,570.0,0.0,3.13,7.6,33,0.04,0.0,1,0.03,0.22,9.0,9.5,3.6,"1.2",18.5,4,"0.23"
C.J. Saunders,WR,CAR,2021,0,0.0,0,0.0,0.0,0.0,0,2,2,11.0,0,0.0,0.0,11.0,0.0,1.0,0,0.05,0.04,3.1,11.0,1,15.0,72.0,0.0,0.0,5.5,2,0.0,0.0,0,0.0,0.21,0.0,11.0,3.1,"0.73",11.0,1,"0.21"
C.J. Spiller,RB,BUF,2013,202,933.0,2,4.0,1.0,26.0,0,33,40,185.0,0,0.0,0.0,-39.0,227.0,5.0,0,0.09,-0.01,154.8,1118.0,15,389.0,1091.0,0.0,4.62,5.61,235,0.01,0.0,2,0.01,0.36,62.2,12.33,10.32,"2.87",74.53,4,"0.4"
C.J. Spiller,RB,BUF,2014,78,300.0,0,3.0,1.0,12.0,0,19,22,125.0,1,0.0,0.0,-58.0,186.0,6.0,0,0.07,-0.02,71.5,425.0,9,186.0,599.0,0.0,3.85,6.58,97,0.0,0.05,1,0.01,0.31,33.33,13.89,7.94,"2.28",47.22,5,"0.38"
C.J. Spiller,RB,NO,2015,36,112.0,0,1.0,0.0,5.0,0,34,44,239.0,2,0.0,0.0,53.0,254.0,13.0,0,0.08,0.02,81.1,351.0,13,200.0,942.0,0.0,3.11,7.03,70,0.0,0.06,2,0.03,0.21,8.62,18.38,6.24,"1.76",27.0,6,"0.41"
C.J. Spiller,RB,NYJ,2016,3,9.0,0,0.0,0.0,2.0,0,1,4,7.0,0,0.0,0.0,34.0,6.0,0.0,0,0.04,0.04,2.6,16.0,3,28.0,171.0,0.0,3.0,7.0,4,0.0,0.0,0,0.0,0.16,3.0,2.33,0.87,"0.57",5.33,7,"0.09"
C.J. Spiller,RB,KC,2017,2,0.0,0,0.0,0.0,0.0,0,0,2,0.0,0,0.0,0.0,2.0,0.0,0.0,0,0.06,0.01,0.0,0.0,1,12.0,64.0,0.0,0.0,0.0,2,0.0,0.0,0,0.0,0.19,0.0,0.0,0.0,"0.0",0.0,8,"0.0"
C.J. Uzomah,TE,CIN,2015,0,0.0,0,0.0,0.0,0.0,0,1,1,4.0,0,0.0,0.0,2.0,2.0,1.0,0,0.05,0.01,1.4,4.0,1,10.0,56.0,0.0,0.0,4.0,1,0.0,0.0,0,0.0,0.18,0.0,4.0,1.4,"0.4",4.0,1,"0.14"
C.J. Uzomah,TE,CIN,2016,0,0.0,0,0.0,0.0,0.0,0,25,38,234.0,1,0.0,0.0,267.0,95.0,14.0,0,0.14,0.13,54.4,234.0,8,396.0,542.0,0.0,0.0,9.36,25,0.0,0.04,1,0.04,0.73,0.0,29.25,6.8,"0.59",29.25,2,"0.14"
C.J. Uzomah,TE,CIN,2017,0,0.0,0,0.0,0.0,0.0,0,10,15,92.0,1,0.0,0.0,81.0,50.0,6.0,0,0.05,0.03,25.2,92.0,9,141.0,558.0,0.0,0.0,9.2,10,0.0,0.1,1,0.1,0.25,0.0,10.22,2.8,"0.65",10.22,3,"0.18"
C.J. Uzomah,TE,CIN,2018,0,0.0,0,0.0,0.0,0.0,0,43,64,439.0,3,0.0,0.0,472.0,195.0,21.0,0,0.12,0.11,104.9,439.0,16,839.0,1001.0,0.0,0.0,10.21,43,0.0,0.07,3,0.07,0.84,0.0,27.44,6.56,"0.52",27.44,4,"0.13"
C.J. Uzomah,TE,CIN,2019,0,0.0,0,0.0,0.0,0.0,0,27,40,242.0,2,0.0,0.0,156.0,135.0,12.0,0,0.09,0.04,63.2,242.0,13,531.0,893.0,0.0,0.0,8.96,27,0.0,0.07,2,0.07,0.59,0.0,18.62,4.86,"0.46",18.62,5,"0.12"
C.J. Uzomah,TE,CIN,2020,0,0.0,0,0.0,0.0,0.0,0,8,11,87.0,1,0.0,0.0,94.0,30.0,6.0,0,0.12,0.13,22.7,87.0,2,96.0,162.0,0.0,0.0,10.88,8,0.0,0.12,1,0.12,0.59,0.0,43.5,11.35,"0.91",43.5,6,"0.24"
C.J. Uzomah,TE,CIN,2021,0,0.0,0,0.0,0.0,0.0,0,49,63,493.0,5,0.0,0.0,274.0,300.0,24.0,0,0.12,0.06,128.3,493.0,16,803.0,1051.0,0.0,0.0,10.06,49,0.0,0.1,5,0.1,0.76,0.0,30.81,8.02,"0.61",30.81,7,"0.16"
C.J. Uzomah,TE,NYJ,2022,0,0.0,0,0.0,0.0,0.0,0,21,27,232.0,2,0.0,0.0,196.0,105.0,10.0,0,0.08,0.05,56.2,232.0,12,438.0,789.0,0.0,0.0,11.05,21,0.0,0.1,2,0.1,0.56,0.0,19.33,4.68,"0.53",19.33,8,"0.13"
C.J. Uzomah,TE,NYJ,2023,0,0.0,0,0.0,0.0,0.0,0,8,12,58.0,1,0.0,0.0,64.0,33.0,5.0,0,0.05,0.03,19.8,58.0,7,183.0,463.0,0.0,0.0,7.25,8,0.0,0.12,1,0.12,0.4,0.0,8.29,2.83,"0.32",8.29,9,"0.11"
Cade Johnson,WR,SEA,2022,0,0.0,0,0.0,0.0,0.0,0,2,4,21.0,0,0.0,0.0,36.0,6.0,2.0,0,0.07,0.07,4.1,21.0,2,55.0,144.0,0.0,0.0,10.5,2,0.0,0.0,0,0.0,0.38,0.0,10.5,2.05,"0.38",10.5,2,"0.07"
Cade Otton,TE,TB,2022,0,0.0,0,0.0,0.0,0.0,0,42,65,391.0,2,0.0,0.0,384.0,174.0,19.0,0,0.1,0.09,93.1,391.0,14,737.0,1027.0,0.0,0.0,9.31,42,0.0,0.05,2,0.05,0.72,0.0,27.93,6.65,"0.53",27.93,1,"0.13"
Cade Otton,TE,TB,2023,0,0.0,0,0.0,0.0,0.0,0,47,67,455.0,4,1.0,1.0,452.0,223.0,22.0,1,0.13,0.1,116.5,455.0,16,1003.0,1050.0,0.0,0.0,9.68,47,0.0,0.09,4,0.09,0.96,0.0,28.44,7.28,"0.45",28.44,2,"0.12"
Caleb Huntley,RB,ATL,2022,76,366.0,1,1.0,0.0,18.0,0,2,2,3.0,0,0.0,0.0,-6.0,9.0,0.0,0,0.01,0.0,44.9,369.0,12,120.0,716.0,0.0,4.82,1.5,78,0.01,0.0,1,0.01,0.17,30.5,0.25,3.74,"3.08",30.75,2,"0.37"
Calvin Austin,WR,PIT,2023,11,57.0,1,0.0,0.0,4.0,0,17,30,180.0,1,0.0,0.0,378.0,73.0,7.0,0,0.07,0.13,52.7,237.0,14,341.0,884.0,0.0,5.18,10.59,28,0.09,0.06,2,0.07,0.39,4.07,12.86,3.76,"0.7",16.93,2,"0.15"
Calvin Johnson,WR,DET,2013,0,0.0,0,0.0,0.0,0.0,0,84,157,1492.0,12,1.0,1.0,2184.0,458.0,69.0,0,0.29,0.45,303.2,1492.0,14,892.0,1013.0,0.0,0.0,17.76,84,0.0,0.14,12,0.14,0.88,0.0,106.57,21.66,"1.67",106.57,7,"0.34"
Calvin Johnson,WR,DET,2014,0,0.0,0,0.0,0.0,0.0,0,71,128,1077.0,8,0.0,0.0,1907.0,229.0,59.0,0,0.27,0.5,226.7,1077.0,13,695.0,883.0,0.0,0.0,15.17,71,0.0,0.11,8,0.11,0.79,0.0,82.85,17.44,"1.55",82.85,8,"0.33"
Calvin Johnson,WR,DET,2015,0,0.0,0,0.0,0.0,0.0,0,88,149,1214.0,9,1.0,0.0,1934.0,296.0,65.0,0,0.24,0.48,263.4,1214.0,16,1002.0,1086.0,0.0,0.0,13.8,88,0.0,0.1,9,0.1,0.92,0.0,75.88,16.46,"1.21",75.88,9,"0.26"
Calvin Ridley,WR,ATL,2018,6,27.0,0,0.0,0.0,1.0,0,64,92,821.0,10,2.0,1.0,936.0,364.0,39.0,0,0.16,0.18,206.8,848.0,16,644.0,1072.0,0.0,4.5,12.83,70,0.0,0.16,10,0.14,0.6,1.69,51.31,12.93,"1.32",53.0,1,"0.32"
Calvin Ridley,WR,ATL,2019,2,34.0,0,0.0,0.0,2.0,0,63,93,866.0,7,0.0,0.0,1246.0,138.0,47.0,1,0.17,0.27,197.0,900.0,13,712.0,942.0,0.0,17.0,13.75,65,0.0,0.11,7,0.11,0.76,2.62,66.62,15.15,"1.26",69.23,2,"0.28"
Calvin Ridley,WR,ATL,2020,5,1.0,0,0.0,0.0,1.0,0,90,143,1374.0,9,1.0,1.0,2052.0,275.0,65.0,1,0.25,0.41,281.5,1375.0,15,822.0,1060.0,0.0,0.2,15.27,95,0.0,0.1,9,0.09,0.78,0.07,91.6,18.77,"1.67",91.67,3,"0.34"
Calvin Ridley,WR,ATL,2021,0,0.0,0,0.0,0.0,0.0,0,31,52,281.0,2,0.0,0.0,521.0,91.0,16.0,0,0.27,0.43,71.1,281.0,5,299.0,349.0,0.0,0.0,9.06,31,0.0,0.06,2,0.06,0.86,0.0,56.2,14.22,"0.94",56.2,4,"0.24"
Calvin Ridley,WR,JAX,2023,9,23.0,0,0.0,0.0,3.0,0,76,136,1016.0,8,1.0,0.0,1771.0,194.0,49.0,1,0.23,0.36,229.9,1039.0,17,993.0,1176.0,0.0,2.56,13.37,85,0.0,0.11,8,0.09,0.84,1.35,59.76,13.52,"1.05",61.12,6,"0.23"
Cam Akers,RB,LA,2020,145,625.0,2,1.0,1.0,26.0,0,11,14,123.0,1,0.0,0.0,59.0,91.0,4.0,0,0.04,0.02,101.8,748.0,11,293.0,797.0,0.0,4.31,11.18,156,0.01,0.09,3,0.02,0.37,56.82,11.18,9.25,"2.55",68.0,1,"0.35"
Cam Akers,RB,LA,2021,5,3.0,0,0.0,0.0,0.0,0,3,3,10.0,0,0.0,0.0,6.0,4.0,0.0,0,0.09,0.02,4.3,13.0,1,13.0,65.0,0.0,0.6,3.33,8,0.0,0.0,0,0.0,0.2,3.0,10.0,4.3,"1.0",13.0,2,"0.33"
Cam Akers,RB,LA,2022,188,786.0,7,2.0,2.0,39.0,0,13,18,117.0,0,0.0,0.0,34.0,136.0,8.0,0,0.05,0.0,141.3,903.0,15,428.0,903.0,0.0,4.18,9.0,201,0.04,0.0,7,0.03,0.47,52.4,7.8,9.42,"2.11",60.2,3,"0.33"
Cam Akers,RB,MIN,2023,38,138.0,1,0.0,0.0,8.0,0,11,12,70.0,0,0.0,0.0,-13.0,78.0,2.0,0,0.06,-0.01,37.8,208.0,6,111.0,395.0,0.0,3.63,6.36,49,0.03,0.0,1,0.02,0.28,23.0,11.67,6.3,"1.87",34.67,4,"0.34"
Cam Phillips,WR,BUF,2018,0,0.0,0,0.0,0.0,0.0,0,1,1,9.0,0,0.0,0.0,2.0,7.0,0.0,0,0.02,0.0,1.9,9.0,1,11.0,65.0,0.0,0.0,9.0,1,0.0,0.0,0,0.0,0.17,0.0,9.0,1.9,"0.82",9.0,1,"0.17"
Cam Sims,WR,WAS,2019,0,0.0,0,0.0,0.0,0.0,0,2,3,27.0,0,0.0,0.0,35.0,8.0,1.0,0,0.05,0.07,4.7,27.0,2,45.0,129.0,0.0,0.0,13.5,2,0.0,0.0,0,0.0,0.35,0.0,13.5,2.35,"0.6",13.5,2,"0.1"
Cam Sims,WR,WAS,2020,1,5.0,0,0.0,0.0,0.0,0,32,48,477.0,1,0.0,0.0,523.0,249.0,18.0,0,0.11,0.18,86.2,482.0,11,579.0,764.0,0.0,5.0,14.91,33,0.0,0.03,1,0.03,0.76,0.45,43.36,7.84,"0.83",43.82,3,"0.15"
Cam Sims,WR,WAS,2021,1,7.0,0,0.0,0.0,0.0,0,15,23,211.0,2,0.0,0.0,267.0,42.0,11.0,0,0.08,0.12,48.8,218.0,10,249.0,626.0,0.0,7.0,14.07,16,0.0,0.13,2,0.12,0.4,0.7,21.1,4.88,"0.88",21.8,4,"0.2"
Cam Sims,WR,WAS,2022,0,0.0,0,0.0,0.0,0.0,0,8,18,89.0,0,0.0,0.0,232.0,18.0,5.0,0,0.05,0.07,16.9,89.0,12,296.0,852.0,0.0,0.0,11.12,8,0.0,0.0,0,0.0,0.35,0.0,7.42,1.41,"0.3",7.42,5,"0.06"
Cameron Artis-Payne,RB,CAR,2015,45,183.0,1,0.0,0.0,6.0,0,5,5,58.0,0,0.0,0.0,-3.0,61.0,4.0,0,0.03,0.0,35.1,241.0,6,109.0,363.0,0.0,4.07,11.6,50,0.02,0.0,1,0.02,0.3,30.5,9.67,5.85,"2.21",40.17,1,"0.32"
Cameron Artis-Payne,RB,CAR,2016,36,144.0,2,0.0,0.0,5.0,0,1,1,11.0,0,0.0,0.0,-4.0,15.0,1.0,0,0.01,0.0,28.5,155.0,3,84.0,203.0,0.0,4.0,11.0,37,0.06,0.0,2,0.05,0.41,48.0,3.67,9.5,"1.85",51.67,2,"0.34"
Cameron Artis-Payne,RB,CAR,2017,18,95.0,1,0.0,0.0,5.0,0,1,1,2.0,0,0.0,0.0,-4.0,6.0,0.0,0,0.01,0.0,16.7,97.0,5,35.0,351.0,0.0,5.28,2.0,19,0.06,0.0,1,0.05,0.1,19.0,0.4,3.34,"2.77",19.4,3,"0.48"
Cameron Artis-Payne,RB,CAR,2018,19,69.0,1,0.0,0.0,8.0,0,3,4,15.0,0,0.0,0.0,-5.0,15.0,1.0,0,0.03,0.0,17.4,84.0,4,46.0,332.0,0.0,3.63,5.0,22,0.05,0.0,1,0.05,0.14,17.25,3.75,4.35,"1.83",21.0,4,"0.38"
Cameron Batson,WR,TEN,2018,1,1.0,0,0.0,0.0,1.0,0,8,11,82.0,0,0.0,0.0,73.0,54.0,5.0,0,0.06,0.05,16.3,83.0,6,160.0,397.0,0.0,1.0,10.25,9,0.0,0.0,0,0.0,0.4,0.17,13.67,2.72,"0.52",13.83,1,"0.1"
Cameron Batson,WR,TEN,2020,4,20.0,0,1.0,0.0,2.0,0,12,13,100.0,1,0.0,0.0,80.0,43.0,7.0,0,0.05,0.04,30.0,120.0,9,201.0,595.0,0.0,5.0,8.33,16,0.0,0.08,1,0.06,0.34,2.22,11.11,3.33,"0.6",13.33,3,"0.15"
Cameron Batson,WR,TEN,2021,2,15.0,0,0.0,0.0,1.0,0,2,5,15.0,1,0.0,0.0,84.0,1.0,2.0,0,0.04,0.09,11.0,30.0,3,62.0,231.0,0.0,7.5,7.5,4,0.0,0.5,1,0.25,0.27,5.0,5.0,3.67,"0.48",10.0,4,"0.18"
Cameron Brate,TE,TB,2014,0,0.0,0,0.0,0.0,0.0,0,1,1,17.0,0,0.0,0.0,13.0,4.0,1.0,0,0.03,0.05,2.7,17.0,1,27.0,65.0,0.0,0.0,17.0,1,0.0,0.0,0,0.0,0.42,0.0,17.0,2.7,"0.63",17.0,1,"0.1"
Cameron Brate,TE,TB,2015,0,0.0,0,0.0,0.0,0.0,0,23,30,288.0,3,0.0,0.0,305.0,50.0,14.0,0,0.07,0.07,69.8,288.0,12,299.0,835.0,0.0,0.0,12.52,23,0.0,0.13,3,0.13,0.36,0.0,24.0,5.82,"0.96",24.0,2,"0.23"
Cameron Brate,TE,TB,2016,0,0.0,0,0.0,0.0,0.0,0,57,81,660.0,8,1.0,0.0,789.0,136.0,40.0,0,0.16,0.15,171.0,660.0,15,707.0,1077.0,0.0,0.0,11.58,57,0.0,0.14,8,0.14,0.66,0.0,44.0,11.4,"0.93",44.0,3,"0.24"
Cameron Brate,TE,TB,2017,0,0.0,0,0.0,0.0,0.0,0,48,77,591.0,6,0.0,0.0,711.0,143.0,33.0,0,0.13,0.11,143.1,591.0,16,582.0,1096.0,0.0,0.0,12.31,48,0.0,0.12,6,0.12,0.53,0.0,36.94,8.94,"1.02",36.94,4,"0.25"
Cameron Brate,TE,TB,2018,0,0.0,0,0.0,0.0,0.0,0,30,49,289.0,6,1.0,1.0,405.0,51.0,18.0,0,0.09,0.07,92.9,289.0,15,520.0,1063.0,0.0,0.0,9.63,30,0.0,0.2,6,0.2,0.49,0.0,19.27,6.19,"0.56",19.27,5,"0.18"
Cameron Brate,TE,TB,2019,0,0.0,0,0.0,0.0,0.0,0,36,55,311.0,4,0.0,0.0,385.0,90.0,21.0,0,0.1,0.06,91.1,311.0,14,405.0,983.0,0.0,0.0,8.64,36,0.0,0.11,4,0.11,0.41,0.0,22.21,6.51,"0.77",22.21,6,"0.22"
Cameron Brate,TE,TB,2020,0,0.0,0,0.0,0.0,0.0,0,28,34,282.0,2,0.0,0.0,291.0,71.0,17.0,0,0.07,0.06,68.2,282.0,13,297.0,899.0,0.0,0.0,10.07,28,0.0,0.07,2,0.07,0.33,0.0,21.69,5.25,"0.95",21.69,7,"0.23"
Cameron Brate,TE,TB,2021,0,0.0,0,0.0,0.0,0.0,0,30,57,245.0,4,0.0,0.0,434.0,81.0,15.0,0,0.09,0.08,78.5,245.0,16,451.0,1125.0,0.0,0.0,8.17,30,0.0,0.13,4,0.13,0.4,0.0,15.31,4.91,"0.54",15.31,8,"0.17"
Cameron Brate,TE,TB,2022,0,0.0,0,0.0,0.0,0.0,0,20,38,174.0,0,0.0,0.0,251.0,65.0,8.0,0,0.1,0.09,37.4,174.0,9,320.0,629.0,0.0,0.0,8.7,20,0.0,0.0,0,0.0,0.51,0.0,19.33,4.16,"0.54",19.33,9,"0.12"
Cameron Meredith,WR,CHI,2015,0,0.0,0,0.0,0.0,0.0,0,11,16,120.0,0,0.0,0.0,178.0,37.0,5.0,0,0.08,0.11,23.0,120.0,6,116.0,428.0,0.0,0.0,10.91,11,0.0,0.0,0,0.0,0.27,0.0,20.0,3.83,"1.03",20.0,1,"0.2"
Cameron Meredith,WR,CHI,2016,1,6.0,0,0.0,0.0,0.0,0,66,97,888.0,4,3.0,2.0,960.0,309.0,44.0,0,0.19,0.22,179.48,896.0,14,703.0,908.0,2.0,6.0,13.45,68,0.0,0.06,5,0.07,0.77,0.43,63.43,12.82,"1.27",64.0,2,"0.26"
Cameron Meredith,WR,NO,2018,0,0.0,0,0.0,0.0,0.0,0,9,10,114.0,1,1.0,1.0,92.0,38.0,4.0,0,0.1,0.16,24.4,114.0,3,86.0,218.0,0.0,0.0,12.67,9,0.0,0.11,1,0.11,0.39,0.0,38.0,8.13,"1.33",38.0,4,"0.28"
Carlos Hyde,RB,SF,2014,83,333.0,4,1.0,1.0,16.0,0,12,16,68.0,0,0.0,0.0,5.0,65.0,3.0,0,0.03,0.0,74.1,401.0,14,292.0,929.0,0.0,4.01,5.67,95,0.05,0.0,4,0.04,0.31,23.79,4.86,5.29,"1.37",28.64,1,"0.25"
Carlos Hyde,RB,SF,2015,115,470.0,3,1.0,0.0,25.0,0,11,15,53.0,0,0.0,0.0,10.0,61.0,4.0,0,0.07,0.01,81.3,523.0,7,292.0,434.0,0.0,4.09,4.82,126,0.03,0.0,3,0.02,0.67,67.14,7.57,11.61,"1.79",74.71,2,"0.28"
Carlos Hyde,RB,SF,2016,217,988.0,6,4.0,2.0,48.0,1,27,33,163.0,3,1.0,1.0,72.0,145.0,7.0,0,0.08,0.02,192.1,1151.0,13,537.0,851.0,0.0,4.55,6.04,244,0.03,0.11,9,0.04,0.63,76.0,12.54,14.78,"2.14",88.54,3,"0.36"
Carlos Hyde,RB,SF,2017,240,938.0,8,2.0,1.0,44.0,0,59,88,350.0,0,0.0,0.0,163.0,322.0,17.0,0,0.15,0.03,233.8,1288.0,16,783.0,1109.0,0.0,3.91,5.93,299,0.03,0.0,8,0.03,0.71,58.62,21.88,14.61,"1.64",80.5,4,"0.3"
Carlos Hyde,RB,JAX,2018,58,189.0,0,1.0,1.0,7.0,0,4,7,4.0,0,0.0,0.0,-14.0,16.0,0.0,0,0.03,-0.01,21.3,193.0,8,148.0,528.0,0.0,3.26,1.0,62,0.0,0.0,0,0.0,0.28,23.62,0.5,2.66,"1.3",24.12,5,"0.14"
Carlos Hyde,RB,HOU,2019,245,1070.0,6,4.0,2.0,55.0,0,10,16,42.0,0,0.0,0.0,22.0,51.0,2.0,0,0.03,0.0,153.2,1112.0,16,529.0,1069.0,0.0,4.37,4.2,255,0.02,0.0,6,0.02,0.49,66.88,2.62,9.57,"2.1",69.5,6,"0.29"
Carlos Hyde,RB,SEA,2020,81,356.0,4,0.0,0.0,20.0,0,16,20,93.0,0,1.0,0.0,47.0,108.0,4.0,0,0.06,0.03,84.9,449.0,10,260.0,684.0,0.0,4.4,5.81,97,0.05,0.0,4,0.04,0.38,35.6,9.3,8.49,"1.73",44.9,7,"0.33"
Carlos Hyde,RB,JAX,2021,72,253.0,1,2.0,2.0,14.0,0,12,21,65.0,0,0.0,0.0,31.0,75.0,1.0,0,0.05,0.01,45.8,318.0,11,283.0,709.0,0.0,3.51,5.42,84,0.01,0.0,1,0.01,0.4,23.0,5.91,4.16,"1.12",28.91,8,"0.16"
